SampleID	ZJTKAE3	ZJXC41N	ZK112BX	ZK4CK8Y	ZKFV71L	ZKVR426	ZL63I8R	ZL9BTWF	ZLGD9M0	ZLPRB8E	ZLPZS0H	ZLTUJTN	ZLYEM2C	ZLZNCLZ	ZLZQMEV	ZM7JY3G	ZM8YXDM	ZMBH10Z	ZMBVNFM	ZMS5W76	ZN0JE53	ZN3TBJM	ZN9YTFN	ZNDMXI3	ZOZOW1T	ZPDABJR	ZPEL6L3	ZPF36E2	ZPMBHPS	ZQFL1P3	ZQMVU4Q	ZR47VBL	ZRB0F6P	ZRLZ98T	ZTJ7L7Z	ZTLIFAS	ZTMFN3O	ZTTL3YH	ZTUO1AO	ZTXY83G	ZUL3S6O	ZUPAQVU	ZV14SIB	ZVBQY1N	ZVC4YUG	ZVGW5FI	ZVM4N7A	ZVNCGHM	ZVTCAK9	ZW61YGW	ZWCZHHY	ZWFDEY0	ZWHMV5E	ZWLGEWL	ZX52KVK	ZXSO14L	ZY1ZKJY	ZY7IW45	ZY9XQJP	ZYXQKWY
pHILIC_157.0607_8.3	143965.7	105065.8207	83825.36053	139898.6933	121548.442	98043.91583	89606.13222	92687.26063	202736.8917	84856.943	76419.06929	120537.9109	128143.33	108944.803	115405.4346	79302.28583	89417.18	67222.24	119330.5982	86458.93	124525.5538	93596.6635	146746.0056	72042.65667	97300.5564	128278.8	106299.835	129885.6775	157441.55	109986.15	93236.38333	109869.95	64237.5625	72233.99667	62729.36833	78033.518	65383.72667	78308.375	95002.355	131465.2557	145664.4336	121710.6778	171663.2833	90334.97733	51170.194	95757.86667	143195.1244	110077.3	104682.6433	90344.0725	67450.62	47453.23	83614.23	183048.1714	92489.4731	219280.2	167208.3786	91722.38583	69720.03571	91164.17
pHILIC_189.1233_8.4	85641.28857	120400.3607	96392.50211	89175.4	98845.44	109194.2658	100136.6433	96699.84813	95213.81083	77478.656	82404.73	111625.6574	111684.604	121910.3261	94794.63308	86080.27917	86517.01875	79291.39429	114313.6191	89343.69	122866.5	139353.7888	105102.9325	91582.875	91925.53298	86502.21167	101792.19	93660.33	106400.85	86227.275	105918.6567	85418.99	88523.63	86623.73333	100613.8333	74380.558	87160.5	82015.385	75752.2	97813.05286	93320.71091	88390.36667	106838.815	109839.796	104838.678	80672.30333	106263.7244	96709.23643	81484.19	100004.5213	77238.13444	102173.9938	84806.24	101561.1957	97839.06724	79289.68	109393.8879	125797.0417	84734.99571	108050.0114
pHILIC_170.0923_8.5	1670192.714	2762554.067	1497626.168	2462912.778	2121009.133	1669226.875	2146422.278	1959504.063	2281138.833	1410538.7	1991868.5	2824223.261	2263524.8	1880469.652	1495998.538	1712259.5	2329581.5	1371097	2116688.955	1753548	2676000.688	3654106.175	1762974.938	1522372.183	2349866.037	1938291.5	1620025.333	2154563.25	1353999	1313929.5	1931429.333	2214045	1731591.75	1869127.333	1631206.667	2123318.6	1457619	2712582.5	1143380.1	2520148	2384522	1862006.333	2090848.167	1798895.333	1288699.4	1220644	1593833.444	2058676.721	1294368.667	1611634.375	1872898.222	1759773	1520146	2283592.571	1712676.476	1283644	2387653.857	2015540.083	1569840.214	1717002.571
pHILIC_132.0766_9	726806.2714	613951.5667	910029.1421	542042.4667	780179.5933	569335.4792	562950.0611	353807.2125	424229.4417	825841.35	437738.0643	672595.9217	397169.5	361211.8887	799451.4538	763932.9917	317986.6875	1108902.229	323255.8773	909295	849656.725	1197429.03	328635.9344	581810.6667	591313.443	445562.5333	344875.5	1008261.975	537706.8	474727.125	921254.1667	926852.2	714894.625	950157.1	546004.6	1103431.54	817328.7556	396804.35	709307.75	436535.7429	344081.6	475984.8667	433070.0833	454043.96	279635.7	251104.1667	1110089.933	276068.1286	462499.8667	382716.9125	849642.8	923563	789834.54	241501.3814	442317.1207	1367025	369158.2607	1002458.708	1005211.271	1270662.343
pHILIC_147.0763_9.7	566228.8714	434295.826	565556.0526	395689.3778	454332.42	477833.1875	544240.7556	528498.6375	572236.5333	534502.08	534003.7214	496042.6217	568421.8	519897.7587	511442.1538	561550.0667	556231.8	541863.8286	474155.3977	443653.2	448135.8313	495381.7253	523379.125	471227.4167	492722.7955	543250.4	533214.8333	495648.875	558729.95	787487.6	471604.0333	556634.25	484968.15	527323.2333	561767.5	481875.78	523202.4889	471992.4	428559.5	456791.2429	524355.6636	521531.6222	468421.3	523174.76	553850.08	532734.4667	425922.7989	467752.7643	506441.1667	568289.5875	525760.2111	555891.675	489953.96	507458.5	472242.6824	413845.3	422927.8929	448800.7667	421737.8429	441830.6429
pHILIC_249.1078_10.4	2679717.357	2702152.467	3041334.158	2619004.556	2798156.767	2736416.542	3095525.889	2908776.813	2776906.917	3060815.8	2865579.071	2802740.734	3470354.3	4244337.897	2216194.077	2871806.583	2849667.875	2533091.143	2661995.69	2262284	2571817.919	2910506.312	2287111.932	2888661.667	3336930.115	2742792.167	2968560.167	2533356.5	2627522.5	3015375.25	2702990.667	2672486	2854643	3596066.667	3044180.333	2773356.4	3331502	3480068.5	3725290.5	3452748.286	4067949.873	2469944.408	3093401.833	3144375.861	2383270.32	2730481.667	3794878.222	3145547.429	2684237.333	2662426.375	3285826	3848531.675	2715376.2	2432862	3310484.017	2612341	2439619.383	2917033.25	2664881.143	3507838.433
pHILIC_229.1181_10.5	191882.0786	78099.22067	109173.8668	101487.4433	152109.3193	198126.3342	119952.501	140062.1663	134473.635	126853.501	148310.2007	125216.5656	112287.103	116951.7904	120613.6938	106209.33	111973.3525	207170.9286	116983.1552	101785.7	139207.7231	95870.98715	102306.5813	122025.8513	184727.6748	192883.9167	220727.5833	93362.295	98973.955	103063.49	75711	122645.8	231987.55	159198.7333	86633.53833	135572.324	100655.5733	119477.3	67797.57	243536.5429	68188.96664	104384.9049	121712.4567	88748.2822	86776.038	124419.2333	101212.9344	162463.8557	108588.2467	132850.5575	121268.2656	85588.29	163447.44	130231.1586	137147.3969	105815.2	195673.5886	158425.16	89120.00143	99784.87914
pHILIC_290.1593_10.7	2179274.691	57866.22533	2724777.802	7183895.649	402289.622	304790.5464	20243789.08	1719203.561	28414360.78	95068.8353	4599314.384	2663982.412	78184.28	65050.55117	40901.59231	5750475.395	3237614.084	10874817.86	34676.62636	23265340	33877.18125	139586.8216	94945.07775	105181.945	2551459.45	336651.45	642086.755	63485.1764	694574.995	354340.55	219960.61	218192.465	10216313.55	401546.7933	70005.99695	3847962.84	1718983.423	858.61965	59690.01	188114.7829	126355.9682	49158.49	3233941.252	60757.23533	66050.306	99940.46667	81487.26667	43136.28	9052409.103	7421411.025	1997887.027	48354.04375	80810.136	173924.0743	104224.2045	492882.5	146088.2177	225892.025	2855740.917	42250.89514
pHILIC_258.1097_10.8	362116.1714	1671692.442	439897.1683	327190.7111	501179.1067	443480.7667	429871.4572	374405.8188	578475.75	434211.73	502897.2286	409293.413	1800855.98	3098233.413	1899933.1	462015.2583	565123.4125	636497.3571	2426674.976	416028.4	1744300.075	1214369.503	3501409.556	511255.6833	1330893.363	418912.75	457354.3333	684940.825	756145.25	650091.275	425303.8667	703790.675	424221.1	420946.4	291044.3333	498109.18	341135.9111	273020.05	268338	480028.5857	1470620.727	1519251.167	553431.0833	6761437.78	629723.6	3210281.333	1447096.28	2299710.143	629757.0667	590373.2625	655983.0556	6160415.3	434683.14	1043403	1683499.259	240858.4	5427109.457	1565784.205	666337.0429	948429.4514
pHILIC_249.1077_10.8	1412910.243	1811047.485	1731774.832	1459417.011	1723263.92	1317317.713	1600169.833	1378591.006	1327668.675	1878125.3	1337345.129	1949995.626	2091399.58	2276498.665	1513079.146	1494250.358	1547817.425	1363989.4	2617901.368	874501.7	2069933.855	1769707.94	1643702.169	1466834.867	1577901.074	1407246.733	1830098.5	1658810.225	1485812	1373890.5	2115963.333	2225001.375	1584275.75	3262415.333	2116423.167	2149049.8	1285552.422	1813334	1374581.5	1874794.971	2320912.155	2600931.556	2114981.333	2681373.333	1820430.8	2389897.667	1229848.756	1907931.164	1880291.333	1387758.7	1564431.311	2635532.1	1138189	2474317.429	1717744.748	1552846	2463875.571	2057637.683	1409140.9	1519897.937
pHILIC_229.1181_10.9	384351.55	245096.1313	225150.45	250540.7222	327410.58	394689.1417	270846.1944	294422.75	257416.1167	272212.7	322815.2571	329014.7174	291901.763	275722.1348	306077.1769	230166.8167	250451.0375	435572.9714	371210.7818	212211.5	369887.775	285797.8455	307620.975	301385.0833	348402.2687	402021.55	487972.95	228029.575	243764.6	239008.025	182170.7933	254499.775	456187.475	329954.6	221947.6833	345022.16	223271.1556	270875.8	163141.65	495956.6	206622.1727	353833.8667	287901.1	406497.1067	252126.58	318848.7333	173219.3744	331973.8357	279966.8667	318737.0875	254226.2222	326496.4125	320274.8	365402.5714	334409.7783	291282.2	612728.8071	368685.6658	193263.84	173760.7886
pHILIC_290.1594_11	151050.4	41491.32683	171197.1948	198336.2667	837572.196	222846.6588	123540.6106	111295.8	64851.78083	53088.35494	106254.8829	342946.3348	193743.876	77652.02387	38474.48362	81261.6075	81606.76375	72604.97714	75980.41455	49325.61	31457.23794	117997.5868	90475.7475	53014.17333	42780.21551	124801.7283	84258.315	84882.765	70077.34	556075.34	109142.4467	65462.7075	231239.725	39658.9562	421206.2167	72200.042	76218.834	136099.93	65515.87	104445.85	84154.40609	39238.05889	60385.88983	138214.0667	136435.866	25676.31667	20460.76651	45622.98714	124013.9721	166253.7163	101418.96	110358.7313	118283.604	47416.04154	63891.37629	31417.73	121001.4707	128643.227	108408.4657	43577.214
pHILIC_146.1175_11	2028390.929	3002202.467	1930169.316	1504678.556	1825287.267	1462291.471	2262273.944	1933126.063	2085718.5	1610114.3	2013281.429	1971621.087	2711676.6	2117583.13	1827993.308	2005235.75	2026593.375	1538200.714	208709.6545	1591162	2387901.25	1844511.64	2022880.313	2018026.5	1998201.797	2439357.5	1775535.333	2143499	1263980	1082321.45	1683224	2303633.5	1753168.25	1284947.667	2202911.167	2123730.4	1715194.667	2064449	1164399	1814371.143	2287777.818	1397783	2200851.333	1777835.6	1915557.6	1530382.667	1556429.111	2062994.064	1756580.333	1567349.5	1986735.333	1999272.75	1889078.2	2778995.571	1505705.883	1403262	1682239.571	1400617.417	1233392.5	1435170.343
pHILIC_276.1548_13.2	62461.16286	60164.92667	69053.59158	42222.39111	50734.93933	63571.35125	78021.66111	70886.29063	63233.28917	43451.015	62804.12786	71377.76783	69077.568	62942.48652	61282.80154	62415.04667	68892.63	63729.41	68182.955	64189.21	54197.16688	102162.1388	50477.36375	57122.89167	61363.57465	62146.48	51025.58	42855.7125	63282.165	61433.9575	82305.14	70613.8075	56623.3075	59939.87333	69659.59667	56159.552	58728.56	65747.6	54838.59	64216.43	58893.62273	57550.23556	67146.695	60006.71533	71634.074	45489.71667	54532.35	52974.93929	64904.87333	56954.1275	67363.32889	95147	63095.248	146595.96	63838.60966	46482.4	56007.77929	60698.86917	47894.81857	61902.51286
pHILIC_203.1501_13.6	2566039	2804346.4	2639180.421	2333056.111	2349213	2676924.625	2919002.278	2759497.188	2965117.333	2331261.2	2467724.143	3089289.826	2592520.7	2606804.826	2502246.462	2798492.917	2887035.125	2322039.857	2917432.136	2520167	2380472.438	3264681.6	2219365.938	3104142	2331988.068	2436163.667	3174580.833	2262297	2811096.5	2552957	2553393	2392710	2876840.5	2242737.667	2688907.333	2473258.8	2503205.333	2466342.5	2387230	2631274.286	2439834.273	2377442.556	2708232	2574485.533	2943927	2673210.333	2370556.333	2051492.957	2266670.667	2703189.625	2292576.333	2640973.875	2769606.4	3250000.714	2648362.914	1932259	2893753.571	2463443.417	2378974.714	2596558.286
pHILIC_189.1345_14.4	723551.5286	1244510.44	1393575.811	965426.2111	1065959.113	861652.5917	1629299.444	834170.1625	1383930.833	2022771.7	2526627.786	1391228.409	1665814.58	2309651.478	2016381.385	2341533.583	1254240.638	2869690.143	1663857.773	1776667	1332033.063	1785197.558	1278835.55	2151631.5	811528.9193	1062102.833	951965.05	1278500.95	1034317.5	854014.375	1669504.667	1349954.8	1539914.25	1206708.333	2283502.833	1365961.7	1539210.889	1035036.55	993533.2	2160792	969475.5364	1026203.844	1018403.783	1874667.533	1353487.2	1692838.667	1487938.322	945016.5786	855076.8667	1417971.75	2430539.222	2449205.75	1133432.6	1862506.143	604211.2828	1009868	1129569.15	957263.8333	1282732.829	1806820.857
pHILIC_175.1188_15.1	13087072.93	20607059.33	16048548	13027711.11	16145797.33	19615260.83	19821181.11	16530145	17808245.83	15933498	18410702.14	15592450.48	20349073	20289436.09	21084630.77	19285253.33	18076757.5	19447545.71	17253594.55	17569070	17541414.38	19827601.75	15370943.44	17379576.83	16338992.25	18167866.67	20538491.67	11488636.5	17348030	15158972.5	19585373.33	18153208.25	18197187.5	18627476.67	19123716.67	16695936	18420627.78	17154770	15416995	17021090	13987288.45	16521736.67	14237558.33	19222913.33	19500486	15316943.33	19484778.89	14208387.14	15046476.67	13773537.5	21901178.89	24443860	19092210	21998938.57	15880486.97	14903570	15337205.71	18723140.83	14894562.29	17081047.14
pHILIC_147.1126_15.9	4574301.571	5285407.867	5898636.105	3869083.111	4174812.4	5278154.042	5426914.833	5093755	5134648.833	4680686.4	5508168	5198450.261	5672654.7	5745052.739	5656421.846	5621192.833	5191834.375	5399730.857	5177612.955	5849435	5174559.813	6542645.075	5189745.688	5345624.167	4993648.57	4815676	3761513.667	4615871	4889019.5	3940188	6222650	6041677.25	5509965.25	4685591.333	5938390.333	4876045.6	4856835.778	4800990.5	4576005	5514037	5106255.364	5553417.667	4928992.5	5558910.867	6254211.2	4574214.333	4851794.222	5606476.5	4743327.667	4441989.375	5828352.333	7065837.125	5193099.2	5507718.714	4727403.69	4839427	4921102.5	5076357.5	4289220.286	5706288.571
pHILIC_133.097_16.1	1892668.857	1954123.333	2323888.684	1446279.444	1487121.067	1635699.125	2549421.667	1971385.5	2160681.833	1811936	2129523.429	2494827	2073880.4	2152426.304	2329942.538	2316106.833	1950368.375	1665783.429	2039661.364	1812847	1721184.188	1960797.775	2166843.938	2318967.167	1959989.607	2030658.333	2003358	2296745.75	1739095	1633297.25	2175605.333	2515985.25	2202028.75	1446346.667	2698678.5	2069005	1728232.667	1540076.5	1613575.5	2376735.714	2080772.909	2181215.667	2622265	2022363.733	2278466.6	2257661.333	1768403	2153541.114	2166447.333	2213953.5	1949307.111	2783813.75	1861562.8	1789065.171	1747768.797	1094722	2069583.643	2276476.083	1628628.143	1899609
pHILIC_161.1283_16.4	3791290	595778.1267	1346054.179	3974975.667	600483.2533	2340184.083	4045716	1481883.188	4894258.25	521972.84	990748.3357	4395140.957	959373.54	2348077.783	4516199.077	4263786.833	5826774.25	1805423	5917197.818	4822276	669413.85	951339.445	1114098.619	1383042.333	1583507.757	1318364.167	5462007.833	824701.8	932542.3	3727733	1181412.867	1401415	1110139.475	933962.8333	4004031	1465800.6	684743.9	5177133.5	1609708	1015324.643	4168811.091	1354096.911	1334629.333	4802943.533	877005.8	953262.2	4179112.222	1198773.179	1398769.333	1200113.513	1313478.333	2681765.875	1064020.36	1541617.571	2911493.241	1247082	1202763.929	890383.3917	952702.4286	1055927.557
pHILIC_189.1596_18.3	1017709.6	972926.6533	616910.7526	726953.4556	912745.4	1027760.717	968756.6056	947169.35	1085013.775	642823.3	960446.8786	1151241.048	1335225.85	1229840.591	764146.9923	1016116.033	1181733	655326.0571	4911337.727	947575.7	1526989.131	1372386.148	652434.6813	1189744.467	1729102.448	1156703.25	791001.7333	813071.925	577127.5	1378376.5	903983.9667	1613148.375	947140.35	1154656.1	1321078.333	854710.54	771344.6889	942804.9	890373.1	1357014.4	885413.5909	974617.7111	1049888.817	844586.2	775427.32	649898.6333	821108.8222	1090291.814	707645.2667	814663.2625	991928.3667	879720.0125	835178.04	1406224.143	613641.8483	627595.7	827296.2929	818102.75	775503.6143	762806.3571
nHILIC_174.0883_10.1	986715.4286	1107237.847	1052997.268	873896.3667	921823.9667	1151983.5	1425816	1400642.9	1345558.667	871272.52	1158827.571	1174801.043	1215473.17	1314549.644	1210691.008	1120392.6	998489.2875	1044269.471	984100.2514	1061252	740381.4913	1836882.164	1261555.856	925714.3	971409.1708	1015423.417	1632806.333	1031753.775	911991.25	1281686.75	696252.7	1167705	969896	941146.1667	1517077.5	1290476.4	1066269.878	879557.45	718301.15	1323617.557	963587.9909	986024.3644	1172699.433	1101396.433	787013.822	1400339.667	747945.9167	1147899.836	959196.4	1063311.413	774499.8889	1504525	924559.42	1008274.443	1044530.262	772897.1	784093.365	1548414.833	1052445.157	1108002.9
nHILIC_279.2328_1	4069343.786	4542856.067	4199093.211	3684537.222	3469877.8	2331543.579	4033271	3553312.375	2235716.333	4653678.7	3184000.286	2593537.826	1360700.01	3036713.609	4097170	3829961.417	2907473.125	6257934.571	3032861.818	4825910	3001760.375	4301812.65	4070924.75	5293033.333	2898999.749	2345328.167	4191130.167	2258629.25	4422982.5	4800257.5	6106586.333	4144165.5	5321450.75	2246521.667	2956946	2604036	2666880.956	5585893.5	8293997	3571187.429	2013095.727	3695012.667	2148453.333	3784371.733	5098077.8	4443502.667	4424249.667	3877903.143	2865868	4780877.625	2952198.444	4534434.875	5394318.2	4506073	3815305.379	7194358	5047207.286	2586459.833	2845726.286	4147032
nHILIC_303.2327_1	192984.3829	523415.1533	229424.9163	193738.7153	211372.6473	181272.3353	316211.6122	278504.0775	221883.1297	515618.36	323762.6107	110096.9569	202786.482	381611.7435	422379.0846	748369.5667	248955.1225	461261.7286	580082.9773	275312.8	371430.6638	282732.1165	353504.9313	376535.3	306487.8866	173018.8467	239362.95	99376.6975	389742.65	444734.5	307513.6333	303387.775	297880.45	48184.60333	69994.89583	248492.654	232806.6167	412301.3	441385.4	325833.3914	240697.9818	718936.6333	165313.0167	549049.74	584483.28	546812.3667	245136.3556	213274.1857	209631.14	352711.7875	239920.5967	530913.0875	288274.266	470365.1429	302273.5034	737599.4	333693.1929	177785.3268	155042.0171	303342.4571
nHILIC_188.0716_2.1	1083845.743	1776143	128560351.1	5261437.444	1151295.107	1402152.079	1455315.261	943601.8063	973219.0083	1553932.4	1499765.636	806953.2478	2700697.94	2393430.2	971516.5769	1976034.117	1042286.59	2177239.429	8592752.5	497046.7	1965966.906	1563291.633	2302828.406	471032.3833	2547539.612	2381334.833	3851271.5	838522.8	3951274.5	1638983.375	1984926.367	2120482.25	1458664.175	2713928.333	10077624.67	1725613.8	1072523.933	1524027	1412149.85	927527.4	5600579.182	3096874.778	1192464.3	1351132.507	1042667.5	9384248	1435882.456	3179064.807	777796.6	3081191.625	1194437.967	3059707.975	904234.32	596702.6143	6006299.862	1203298	3184974.571	880666.2667	2053006.371	1161243.7
nHILIC_243.0621_3.4	14352136.43	23195396	16958570	12939243.22	17878024	13377703.5	18371936.67	17074386.25	16668427.5	21769836	19203289.29	15863743.48	20080018	17655480.22	15310503.85	19248336.67	17138108.75	16105682.86	19955360.45	17741240	14523356.88	20724191	18261913.75	17543206.67	16009199.61	14166106.5	14036776.67	19456347.5	11962205	13316457.5	15388190	17243517.5	14829427.5	15675323.33	14509616.67	23148348	15577927.78	16910490	14615085	11706639.14	17786884.73	15000143.33	17290195	20155301.33	17910680	20234983.33	17133077.22	17119850.79	14339213.33	18167496.25	13881050	21612995	15963588	11637878.57	16438974.83	14738580	19113177.86	12439755	12878106.29	15022965.57
nHILIC_224.0617_4.8	2417845.679	1473146.653	1110417.9	3418612.979	947036.52	363492.33	2871970.889	3843203.125	1579439.083	1184945.3	1910814.766	2123196.9	3951238	2442724.826	2618622.154	3050278.833	2738235.375	660712.8571	2452916.595	1853032	3110548	1115850.002	821365.8125	2093723.667	2862638.306	2550616	1171590.567	945246.675	2293110	505856.325	1701872.667	5496290	3734562.5	3312325.333	1062132.683	3931562.4	2313885.889	3561644	756140.15	2467800.257	2374293.818	4460650	2166387	3384767.267	1740858.02	3955156.667	5734305.556	2105783.857	802803.8667	2146961.5	3555889.333	3169683.138	595634.8	3271484.857	774076.2069	819175.4	1153172.371	696297.625	9564902.771	4037143.571
